count_start_date,count_end_date,count_type,cases_suspect,cases_probable,cases_confirmed,deaths_suspected,deaths_probable,deaths_confirmed,contacts,zone,province,sitrep_source,is_aggregate
08/06/2026,08/06/2026,Nouveaux,,,16,,,,,Mongbwalu,Ituri,MVE_SitRep_025_2026-06-09,FALSE
08/06/2026,08/06/2026,Nouveaux,,,11,,,,,Bunia,Ituri,MVE_SitRep_025_2026-06-09,FALSE
08/06/2026,08/06/2026,Nouveaux,,,11,,,,,Rwampara,Ituri,MVE_SitRep_025_2026-06-09,FALSE
08/06/2026,08/06/2026,Nouveaux,,,6,,,,,Nyankunde,Ituri,MVE_SitRep_025_2026-06-09,FALSE
08/06/2026,08/06/2026,Nouveaux,,,1,,,,,Aungba,Ituri,MVE_SitRep_025_2026-06-09,FALSE
08/06/2026,08/06/2026,Nouveaux,,,2,,,,,Butembo,Nord-Kivu,MVE_SitRep_025_2026-06-09,FALSE
08/06/2026,08/06/2026,Nouveaux,,,1,,,,,Katwa,Nord-Kivu,MVE_SitRep_025_2026-06-09,FALSE
08/06/2026,08/06/2026,Nouveaux,,,45,,,,,,Ituri,MVE_SitRep_025_2026-06-09,TRUE
08/06/2026,08/06/2026,Nouveaux,,,3,,,,,,Nord-Kivu,MVE_SitRep_025_2026-06-09,TRUE
08/06/2026,08/06/2026,Nouveaux,,,0,,,,,,Sud-Kivu,MVE_SitRep_025_2026-06-09,TRUE
08/06/2026,08/06/2026,Nouveaux,,,48,,,14,,,Total,MVE_SitRep_025_2026-06-09,TRUE
,08/06/2026,Cumules,,,163,,,15,,Bunia,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,122,,,20,,Rwampara,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,114,,,40,,Mongbwalu,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,32,,,1,,Nyankunde,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,5,,,2,,Bambu,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,3,,,1,,Aru,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,4,,,1,,Kilo,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,5,,,0,,Nizi,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,1,,,0,,Mangala,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,3,,,0,,Damas,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,2,,,1,,Aungba,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,1,,,0,,Gety,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,3,,,0,,Komanda,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,4,,,0,,Lita,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,2,,,0,,Logo,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,2,,,1,,Mambasa,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,3,,,0,,Rimba,Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,94,,,10,,Autres ZS (données non ventilées),Ituri,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,563,,,92,,,Ituri,MVE_SitRep_025_2026-06-09,TRUE
,08/06/2026,Cumules,,,12,,,8,,Katwa,Nord-Kivu,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,9,,,7,,Beni,Nord-Kivu,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,6,,,4,,Butembo,Nord-Kivu,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,2,,,2,,Oicha,Nord-Kivu,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,1,,,1,,Kalunguta,Nord-Kivu,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,1,,,0,,Kyondo,Nord-Kivu,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,1,,,0,,Goma,Nord-Kivu,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,32,,,22,,,Nord-Kivu,MVE_SitRep_025_2026-06-09,TRUE
,08/06/2026,Cumules,,,3,,,1,,Miti-Murhesa,Sud-Kivu,MVE_SitRep_025_2026-06-09,FALSE
,08/06/2026,Cumules,,,3,,,1,,,Sud-Kivu,MVE_SitRep_025_2026-06-09,TRUE
,08/06/2026,Cumules,,,598,,,115,,,Total,MVE_SitRep_025_2026-06-09,TRUE
