count_start_date,count_end_date,count_type,cases_suspect,cases_probable,cases_confirmed,deaths_suspected,deaths_probable,deaths_confirmed,contacts,zone,province,sitrep_source,is_aggregate
,01/06/2026,Nouveaux,,,11,,,,,Mongbwalu,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Nouveaux,,,6,,,,,Bunia,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Nouveaux,,,3,,,,,Rwampara,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Nouveaux,,,2,,,,,Mambasa,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Nouveaux,,,1,,,,,Komanda,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Nouveaux,,,23,,,,,,Ituri,MVE_SitRep_018_2026-06-02,TRUE
,01/06/2026,Nouveaux,,,0,,,,,,Nord-Kivu,MVE_SitRep_018_2026-06-02,TRUE
,01/06/2026,Nouveaux,,,0,,,,,,Sud-Kivu,MVE_SitRep_018_2026-06-02,TRUE
,01/06/2026,Nouveaux,,,23,,,,,,,MVE_SitRep_018_2026-06-02,TRUE
,01/06/2026,Cumules,,,80,,,8,,Bunia,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,65,,,13,,Rwampara,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,47,,,10,,Mongbwalu,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,19,,,1,,Nyankunde,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,2,,,2,,Bambu,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,2,,,1,,Aru,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,2,,,0,,Kilo,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,2,,,0,,Nizi,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,0,,Mangala,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,0,,Damas,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,0,,Aungba,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,0,,Gety,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,0,,Komanda,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,0,,Lita,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,0,,Logo,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,2,,,1,,Mambasa,Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,94,,,10,,Autres ZS (données non ventilées),Ituri,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,322,,,46,,,Ituri,MVE_SitRep_018_2026-06-02,TRUE
,01/06/2026,Cumules,,,7,,,5,,Katwa,Nord-Kivu,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,5,,,3,,Beni,Nord-Kivu,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,2,,,2,,Butembo,Nord-Kivu,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,2,,,2,,Oicha,Nord-Kivu,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,1,,Kalunguta,Nord-Kivu,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,0,,Kyondo,Nord-Kivu,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,1,,,0,,Goma,Nord-Kivu,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,19,,,13,,,Nord-Kivu,MVE_SitRep_018_2026-06-02,TRUE
,01/06/2026,Cumules,,,3,,,1,,Miti-Murhesa,Sud-Kivu,MVE_SitRep_018_2026-06-02,FALSE
,01/06/2026,Cumules,,,3,,,1,,,Sud-Kivu,MVE_SitRep_018_2026-06-02,TRUE
,01/06/2026,Cumules,,,344,,,60,,,,MVE_SitRep_018_2026-06-02,TRUE
