province,zone_de_sante,cas_suspects,cas_probables,cas_confirmes,deces_suspects,deces_probables,deces_confirmes,contacts
Ituri,Rwampara,,,5,,,,
Ituri,Bunia,,,4,,,,
Ituri,Nyankunde,,,1,,,,
Ituri,Logo,,,1,,,,
Ituri,Nizi,,,1,,,,
,Total,,,12,,,,
