count_start_date,count_end_date,count_type,cases_suspect,cases_probable,cases_confirmed,deaths_suspected,deaths_probable,deaths_confirmed,contacts,zone,province,sitrep_source,is_aggregate
,26/05/2026,Nouveaux,,,16,,,,,,,MVE_SitRep_012_2026-05-27_v2,FALSE
,26/05/2026,Cumules,,,110,,,,,,Ituri,MVE_SitRep_012_2026-05-27_v2,TRUE
,26/05/2026,Cumules,,,10,,,,,,Nord-Kivu,MVE_SitRep_012_2026-05-27_v2,TRUE
,26/05/2026,Cumules,,,1,,,,,,Sud-Kivu,MVE_SitRep_012_2026-05-27_v2,TRUE
,26/05/2026,Cumules,1077,,121,246,,17,,,Total,MVE_SitRep_012_2026-05-27_v2,TRUE
