count_start_date,count_end_date,count_type,cases_suspect,cases_probable,cases_confirmed,deaths_suspected,deaths_probable,deaths_confirmed,contacts,zone,province,sitrep_source,is_aggregate
12/05/2026,12/05/2026,Nouveaux,41,,6,,,1,87,Bunia,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,14,,7,,,1,0,Rwampara,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,5,,1,,,0,0,Mongbwalu,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,0,,0,,,0,48,Bambu,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,9,,2,,,0,207,Nyankunde,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,1,,1,,,0,,Nizi,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,1,,1,,,0,,Kilo,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,70,0,18,,,2,342,,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,TRUE
12/05/2026,12/05/2026,Nouveaux,,,0,,,0,,Goma,Nord-Kivu,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,,,0,,,0,,Butembo,Nord-Kivu,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,,,0,,,0,,Katwa,Nord-Kivu,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,,,1,,,1,,Miti Murhesa,Sud-Kivu,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
12/05/2026,12/05/2026,Nouveaux,70,0,19,,,3,342,,,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,322,,14,,84,,176,Mongbwalu,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,193,,31,,51,,621,Rwampara,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,166,,15,,34,,290,Bunia,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,38,,11,,6,,340,Nyankunde,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,2,,1,,0,,176,Bambu,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,3,,1,,1,,,Nizi,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,1,,1,,0,,,Kilo Mission,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,0,,4,,0,,0,Echantillons sans fiche,Ituri,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,0,,1,,0,,,Goma,Nord-Kivu,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,13,,2,,0,,,Katwa,Nord-Kivu,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,7,,1,,0,,,Butembo,Nord-Kivu,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,1,,1,,0,,,Miti Murhesa,Sud-Kivu,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
,21/05/2026,Cumules,746,,83,,176,,1603,,,SitRep_MVE_RDC_20260512-FDv2_IM,FALSE
