count_start_date,count_end_date,count_type,cases_suspect,cases_probable,cases_confirmed,deaths_suspected,deaths_probable,deaths_confirmed,contacts,zone,province,sitrep_source,is_aggregate
03/06/2026,03/06/2026,Nouveaux,,,12,,,0,55,Bunia,Ituri,MVE_SitRep_020_2026-06-04,FALSE
03/06/2026,03/06/2026,Nouveaux,,,4,,,0,93,Rwampara,Ituri,MVE_SitRep_020_2026-06-04,FALSE
03/06/2026,03/06/2026,Nouveaux,,,1,,,0,,Damas,Ituri,MVE_SitRep_020_2026-06-04,FALSE
03/06/2026,03/06/2026,Nouveaux,,,1,,,0,,Lita,Ituri,MVE_SitRep_020_2026-06-04,FALSE
03/06/2026,03/06/2026,Nouveaux,,,18,,,0,232,Total,,MVE_SitRep_020_2026-06-04,TRUE
,03/06/2026,Cumules,,,97,,,9,,Bunia,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,76,,,16,,Rwampara,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,47,,,10,,Mongbwalu,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,22,,,1,,Nyankunde,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,2,,,2,,Bambu,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,2,,,1,,Aru,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,2,,,0,,Kilo,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,2,,,0,,Nizi,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,3,,,0,,Rimba,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,2,,,1,,Mambasa,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,1,,,0,,Mangala,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,3,,,0,,Damas,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,1,,,0,,Aungba,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,1,,,0,,Gety,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,1,,,0,,Komanda,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,2,,,0,,Lita,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,1,,,0,,Logo,Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,94,,,10,,Autres ZS (non ventilées),Ituri,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,359,,,50,,Sous-total Ituri,Ituri,MVE_SitRep_020_2026-06-04,TRUE
,03/06/2026,Cumules,,,7,,,5,,Katwa,Nord-Kivu,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,5,,,3,,Beni,Nord-Kivu,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,2,,,2,,Butembo,Nord-Kivu,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,2,,,2,,Oicha,Nord-Kivu,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,1,,,1,,Kalunguta,Nord-Kivu,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,1,,,0,,Kyondo,Nord-Kivu,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,1,,,0,,Goma,Nord-Kivu,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,19,,,13,,Sous-total Nord-Kivu,Nord-Kivu,MVE_SitRep_020_2026-06-04,TRUE
,03/06/2026,Cumules,,,3,,,1,,Miti-Murhesa,Sud-Kivu,MVE_SitRep_020_2026-06-04,FALSE
,03/06/2026,Cumules,,,3,,,1,,Sous-total Sud-Kivu,Sud-Kivu,MVE_SitRep_020_2026-06-04,TRUE
,03/06/2026,Cumules,,,381,,,64,,TOTAL,,MVE_SitRep_020_2026-06-04,TRUE
